datetime,T2M,T2MDEW,T2MWET,RH2M,PRECTOTCORR,WS50M,WS10M,ALLSKY_KT,Load
2020-08-08 23:00:00,17.24,10.0,13.62,62.38,0.0,8.72,6.4,-999.0,622.880825
2020-08-09 00:00:00,17.05,9.45,13.26,60.94,0.0,8.83,6.23,-999.0,585.198322
2020-08-09 01:00:00,17.12,8.71,12.92,57.81,0.0,9.36,6.38,-999.0,545.063687
2020-08-09 02:00:00,17.08,7.98,12.54,55.31,0.0,9.73,6.53,-999.0,520.334312
2020-08-09 03:00:00,16.73,7.41,12.07,54.5,0.0,9.51,6.25,-999.0,507.069626
2020-08-09 04:00:00,16.05,7.08,11.57,55.62,0.0,8.85,5.62,-999.0,498.651084
2020-08-09 05:00:00,16.44,6.76,11.6,53.0,0.0,8.46,6.12,0.38,494.317002
2020-08-09 06:00:00,18.97,5.98,12.48,42.75,0.0,8.36,6.96,0.59,486.65695
2020-08-09 07:00:00,22.65,4.3,13.48,30.19,0.0,9.93,8.4,0.69,504.394798
2020-08-09 08:00:00,25.99,3.52,14.76,23.38,0.0,9.25,8.12,0.74,552.813528
2020-08-09 09:00:00,28.83,3.08,15.95,19.19,0.0,7.7,6.88,0.77,596.199146
2020-08-09 10:00:00,31.25,2.48,16.87,16.0,0.0,6.29,5.6,0.79,634.625617
2020-08-09 11:00:00,33.22,1.63,17.43,13.44,0.0,5.28,4.63,0.8,660.572032
2020-08-09 12:00:00,34.61,0.53,17.57,11.5,0.0,4.58,3.91,0.77,672.829741
2020-08-09 13:00:00,35.4,-0.48,17.46,10.25,0.0,4.32,3.63,0.79,639.642146
2020-08-09 14:00:00,35.5,-1.24,17.13,9.62,0.0,4.54,3.82,0.77,639.659131
2020-08-09 15:00:00,34.88,-1.74,16.58,9.56,0.0,4.72,4.05,0.74,643.00294
2020-08-09 16:00:00,33.56,-1.92,15.82,10.19,0.0,4.45,3.84,0.67,647.645677
2020-08-09 17:00:00,31.28,-1.58,14.85,11.94,0.0,3.41,2.53,0.55,667.24625
2020-08-09 18:00:00,26.9,-0.85,13.02,16.31,0.0,2.51,1.48,0.38,660.8997
2020-08-09 19:00:00,24.54,-0.15,12.19,19.75,0.0,3.83,2.25,-999.0,651.707232
2020-08-09 20:00:00,22.73,0.9,11.81,23.75,0.0,5.72,3.23,-999.0,685.170539
2020-08-09 21:00:00,21.51,1.73,11.62,27.12,0.0,6.94,3.81,-999.0,701.747937
2020-08-09 22:00:00,20.51,2.28,11.4,30.0,0.0,7.41,3.88,-999.0,675.487369
2020-08-09 23:00:00,19.49,2.66,11.08,32.88,0.0,7.15,3.65,-999.0,644.923511
2020-08-10 00:00:00,18.46,2.97,10.72,35.88,0.0,6.44,3.35,-999.0,602.347391
2020-08-10 01:00:00,17.61,3.29,10.45,38.81,0.0,5.87,3.15,-999.0,561.244714
2020-08-10 02:00:00,16.92,3.62,10.27,41.56,0.0,5.54,3.02,-999.0,531.685866
2020-08-10 03:00:00,16.51,3.76,10.13,43.12,0.0,5.4,2.96,-999.0,514.131516
2020-08-10 04:00:00,16.23,3.75,9.99,43.69,0.0,5.15,2.82,-999.0,505.023749
2020-08-10 05:00:00,17.2,3.79,10.49,41.12,0.0,5.13,2.79,0.37,501.748324
2020-08-10 06:00:00,21.12,3.83,12.48,32.25,0.0,4.81,4.0,0.57,492.451357
2020-08-10 07:00:00,25.4,3.79,14.6,24.69,0.0,5.36,4.69,0.66,506.691729
2020-08-10 08:00:00,28.69,3.38,16.03,19.75,0.0,4.87,4.38,0.73,553.138944
2020-08-10 09:00:00,31.02,2.78,16.9,16.56,0.0,4.46,4.01,0.76,601.458732
2020-08-10 10:00:00,32.79,2.24,17.51,14.44,0.0,4.2,3.76,0.75,642.772875
2020-08-10 11:00:00,34.15,1.72,17.94,12.88,0.0,3.9,3.5,0.78,672.299319
2020-08-10 12:00:00,35.16,1.17,18.17,11.69,0.0,3.54,3.16,0.78,682.973287
2020-08-10 13:00:00,35.75,0.69,18.22,10.94,0.0,3.21,2.85,0.77,647.628411
2020-08-10 14:00:00,35.9,0.23,18.06,10.5,0.0,3.07,2.72,0.77,641.948858
2020-08-10 15:00:00,35.55,-0.09,17.73,10.44,0.0,3.18,2.82,0.73,644.390579
2020-08-10 16:00:00,34.55,-0.27,17.15,10.88,0.0,3.65,3.25,0.66,646.093991
2020-08-10 17:00:00,32.52,-0.17,16.18,12.44,0.0,4.4,3.35,0.54,667.34437
2020-08-10 18:00:00,27.66,0.59,14.12,17.31,0.0,5.27,3.04,0.37,661.296226
2020-08-10 19:00:00,25.29,1.15,13.23,20.69,0.0,6.22,3.33,-999.0,650.739831
2020-08-10 20:00:00,23.8,1.8,12.8,23.62,0.0,7.08,3.56,-999.0,686.703252
2020-08-10 21:00:00,22.59,2.38,12.48,26.5,0.0,7.36,3.69,-999.0,704.41139
2020-08-10 22:00:00,21.26,2.8,12.03,29.62,0.0,6.75,3.37,-999.0,676.650665
2020-08-10 23:00:00,20.12,3.07,11.59,32.44,0.0,6.13,3.14,-999.0,641.730111
2020-08-11 00:00:00,19.26,3.28,11.27,34.75,0.0,5.6,2.98,-999.0,602.46198
2020-08-11 01:00:00,18.65,3.55,11.1,36.88,0.0,5.63,3.0,-999.0,560.681912
2020-08-11 02:00:00,18.08,3.89,10.98,39.25,0.0,6.2,3.27,-999.0,532.049454
2020-08-11 03:00:00,17.6,4.19,10.9,41.44,0.0,6.8,3.52,-999.0,515.848985
2020-08-11 04:00:00,17.17,4.23,10.7,42.56,0.0,7.21,3.61,-999.0,506.021978
2020-08-11 05:00:00,18.37,4.01,11.19,38.69,0.0,7.34,3.95,0.38,501.518168
2020-08-11 06:00:00,21.87,4.17,13.01,31.44,0.0,6.82,5.66,0.59,491.695248
2020-08-11 07:00:00,25.55,4.01,14.78,24.81,0.0,7.55,6.51,0.69,504.338515
2020-08-11 08:00:00,29.01,3.43,16.22,19.44,0.0,6.81,6.03,0.74,554.833284
2020-08-11 09:00:00,31.89,2.73,17.31,15.69,0.0,5.91,5.2,0.77,606.098196
2020-08-11 10:00:00,34.15,2.07,18.11,13.19,0.0,5.28,4.55,0.78,643.948046
2020-08-11 11:00:00,35.91,1.27,18.59,11.25,0.0,4.91,4.16,0.8,671.269482
2020-08-11 12:00:00,37.07,0.32,18.69,9.88,0.0,5.08,4.3,0.79,685.416858
2020-08-11 13:00:00,37.62,-0.71,18.45,8.81,0.0,5.68,4.88,0.79,652.949743
2020-08-11 14:00:00,37.55,-1.83,17.87,8.12,0.0,6.46,5.63,0.77,644.902495
2020-08-11 15:00:00,36.84,-2.85,17.0,7.81,0.0,7.16,6.24,0.75,645.13237
2020-08-11 16:00:00,35.44,-3.62,15.91,8.0,0.0,7.54,6.46,0.68,652.984823
2020-08-11 17:00:00,32.98,-3.76,14.62,9.19,0.0,7.05,5.15,0.56,673.046354
2020-08-11 18:00:00,27.67,-3.43,12.12,13.0,0.0,6.14,3.08,0.38,667.236621
2020-08-11 19:00:00,25.21,-3.26,10.98,15.25,0.0,5.26,2.88,-999.0,655.546255
2020-08-11 20:00:00,23.86,-2.97,10.44,16.88,0.0,4.44,2.62,-999.0,691.383201
2020-08-11 21:00:00,23.04,-2.63,10.2,18.19,0.0,3.54,2.19,-999.0,709.442887
2020-08-11 22:00:00,22.5,-2.2,10.15,19.31,0.0,2.55,1.65,-999.0,685.041559
2020-08-11 23:00:00,21.88,-1.66,10.12,20.88,0.0,1.45,1.01,-999.0,652.302598
2020-08-12 00:00:00,21.19,-1.11,10.05,22.62,0.0,0.43,0.45,-999.0,611.179196
2020-08-12 01:00:00,20.39,-0.6,9.89,24.62,0.0,0.82,0.64,-999.0,567.845212
2020-08-12 02:00:00,19.47,-0.13,9.67,26.94,0.0,1.76,1.25,-999.0,535.590522
2020-08-12 03:00:00,18.49,0.36,9.42,29.69,0.0,2.6,1.75,-999.0,518.499393
2020-08-12 04:00:00,17.71,0.99,9.35,32.62,0.0,3.36,2.14,-999.0,507.957194
2020-08-12 05:00:00,18.12,1.93,10.02,34.06,0.0,4.05,2.35,0.41,502.627163
2020-08-12 06:00:00,21.79,3.08,12.44,29.5,0.0,4.0,3.41,0.62,493.848487
2020-08-12 07:00:00,25.92,3.43,14.68,23.44,0.0,4.62,4.06,0.72,509.255286
2020-08-12 08:00:00,29.69,2.3,15.99,17.31,0.0,4.36,3.89,0.77,561.863916
2020-08-12 09:00:00,32.42,0.48,16.44,13.06,0.0,4.45,3.82,0.79,614.524919
2020-08-12 10:00:00,34.7,-1.98,16.37,9.56,0.0,5.1,4.3,0.78,654.5507
2020-08-12 11:00:00,36.4,-4.15,16.13,7.25,0.0,5.9,5.03,0.8,680.193459
2020-08-12 12:00:00,37.49,-5.84,15.83,5.88,0.0,6.67,5.78,0.8,688.793049
2020-08-12 13:00:00,37.94,-6.99,15.48,5.06,0.0,7.31,6.45,0.79,653.382272
2020-08-12 14:00:00,37.74,-7.52,15.11,4.88,0.0,7.74,6.88,0.77,650.334093
2020-08-12 15:00:00,36.91,-7.43,14.74,5.19,0.0,7.95,7.06,0.74,651.983653
2020-08-12 16:00:00,35.48,-6.85,14.31,6.0,0.0,7.98,6.91,0.67,660.024426
2020-08-12 17:00:00,32.89,-5.41,13.74,8.12,0.0,7.36,5.28,0.55,678.365615
2020-08-12 18:00:00,27.69,-4.13,11.78,12.25,0.0,5.76,2.93,0.37,666.72294
2020-08-12 19:00:00,25.91,-2.75,11.58,15.31,0.0,3.12,1.5,-999.0,656.400078
2020-08-12 20:00:00,24.34,-1.03,11.65,19.5,0.0,0.45,0.24,-999.0,695.206785
2020-08-12 21:00:00,23.52,1.12,12.32,24.44,0.0,2.34,1.55,-999.0,706.629049
2020-08-12 22:00:00,20.94,4.12,12.53,34.94,0.0,4.08,3.15,-999.0,686.101594
2020-08-12 23:00:00,18.51,6.94,12.73,47.81,0.0,4.4,3.31,-999.0,654.90116
2020-08-13 00:00:00,17.34,8.64,12.99,56.88,0.0,4.52,2.96,-999.0,611.196681
2020-08-13 01:00:00,16.72,9.57,13.15,62.62,0.0,4.82,2.77,-999.0,567.829087
2020-08-13 02:00:00,16.3,9.73,13.02,65.0,0.0,5.18,2.8,-999.0,538.923105
2020-08-13 03:00:00,16.08,9.3,12.69,64.19,0.0,5.54,2.92,-999.0,521.992495
2020-08-13 04:00:00,15.94,8.58,12.26,61.69,0.0,6.01,3.12,-999.0,512.882051
2020-08-13 05:00:00,17.2,7.53,12.37,53.0,0.0,6.54,3.59,0.4,507.912754
2020-08-13 06:00:00,21.07,6.19,13.63,38.06,0.0,6.41,5.29,0.6,498.766732
2020-08-13 07:00:00,24.9,5.12,15.01,28.0,0.0,8.04,6.85,0.7,510.780723
2020-08-13 08:00:00,28.28,4.59,16.44,22.06,0.0,7.68,6.81,0.75,556.971116
2020-08-13 09:00:00,31.29,3.99,17.64,17.75,0.0,6.69,6.01,0.77,608.196174
2020-08-13 10:00:00,33.73,3.28,18.51,14.75,0.0,5.68,5.08,0.79,650.516202
2020-08-13 11:00:00,35.6,2.44,19.02,12.5,0.0,4.85,4.24,0.79,674.874935
2020-08-13 12:00:00,37.01,1.53,19.26,10.81,0.0,4.19,3.51,0.79,682.840048
2020-08-13 13:00:00,37.93,0.58,19.25,9.56,0.0,4.13,3.39,0.78,654.180673
2020-08-13 14:00:00,38.21,-0.48,18.87,8.69,0.0,4.9,4.15,0.77,648.858822
2020-08-13 15:00:00,37.74,-1.62,18.06,8.19,0.0,6.02,5.22,0.73,647.415788
2020-08-13 16:00:00,36.4,-2.8,16.8,8.12,0.0,6.77,5.83,0.67,649.077724
2020-08-13 17:00:00,33.71,-3.45,15.13,9.19,0.0,6.31,4.66,0.55,665.779596
2020-08-13 18:00:00,28.48,-3.92,12.28,12.06,0.0,4.64,2.38,0.36,656.345138
2020-08-13 19:00:00,26.1,-3.55,11.27,14.38,0.0,1.99,1.01,-999.0,646.644022
2020-08-13 20:00:00,24.74,-2.14,11.3,17.81,0.0,0.65,0.36,-999.0,683.640162
2020-08-13 21:00:00,24.19,-0.52,11.83,21.19,0.0,2.45,1.29,-999.0,697.824825
2020-08-13 22:00:00,23.03,1.24,12.14,25.62,0.0,3.59,2.4,-999.0,676.006417
2020-08-13 23:00:00,20.61,3.28,11.94,33.5,0.0,4.35,3.1,-999.0,643.882796
2020-08-14 00:00:00,18.44,5.44,11.94,43.38,0.0,4.85,3.33,-999.0,610.370456
2020-08-14 01:00:00,17.13,7.19,12.16,52.31,0.0,5.27,3.38,-999.0,570.604116
2020-08-14 02:00:00,16.3,8.43,12.36,59.62,0.0,5.51,3.34,-999.0,540.977548
2020-08-14 03:00:00,15.63,9.2,12.42,65.44,0.0,5.73,3.45,-999.0,522.158921
2020-08-14 04:00:00,15.09,9.51,12.3,69.19,0.0,6.02,3.74,-999.0,508.787964
2020-08-14 05:00:00,15.38,9.42,12.4,67.5,0.0,6.04,4.72,0.39,501.148908
2020-08-14 06:00:00,17.76,9.03,13.4,56.56,0.0,5.7,5.12,0.59,484.786295
2020-08-14 07:00:00,22.94,6.35,14.65,34.25,0.0,8.12,6.83,0.7,485.685251
2020-08-14 08:00:00,27.02,4.64,15.83,23.81,0.0,8.63,7.57,0.75,510.725817
2020-08-14 09:00:00,30.2,3.49,16.84,18.25,0.0,8.14,7.28,0.77,546.21301
2020-08-14 10:00:00,32.78,2.62,17.7,14.81,0.0,7.36,6.67,0.78,585.445641
2020-08-14 11:00:00,34.8,1.98,18.39,12.62,0.0,6.54,5.97,0.77,612.079507
2020-08-14 12:00:00,36.27,1.43,18.85,11.19,0.0,5.56,5.08,0.77,604.748323
2020-08-14 13:00:00,37.29,0.83,19.06,10.06,0.0,4.7,4.19,0.75,537.24903
2020-08-14 14:00:00,37.71,0.15,18.93,9.38,0.0,4.4,3.76,0.74,585.633656
2020-08-14 15:00:00,37.4,-0.48,18.46,9.12,0.0,4.71,3.98,0.7,590.041936
2020-08-14 16:00:00,36.19,-0.96,17.62,9.38,0.0,5.05,4.24,0.63,588.209494
2020-08-14 17:00:00,33.48,-1.08,16.2,10.88,0.0,4.48,3.05,0.5,608.051555
2020-08-14 18:00:00,28.1,-0.81,13.65,15.25,0.0,4.12,2.27,0.34,604.865233
2020-08-14 19:00:00,25.89,-0.33,12.78,18.06,0.0,4.87,2.95,-999.0,598.532249
2020-08-14 20:00:00,24.33,0.25,12.3,20.75,0.0,6.35,4.0,-999.0,641.59116
2020-08-14 21:00:00,22.95,0.71,11.83,23.31,0.0,7.44,4.7,-999.0,665.558434
2020-08-14 22:00:00,21.69,1.15,11.42,25.94,0.0,7.54,4.53,-999.0,658.078166
2020-08-14 23:00:00,20.46,1.77,11.12,29.31,0.0,7.2,4.18,-999.0,638.610349
2020-08-15 00:00:00,19.46,2.4,10.93,32.75,0.0,7.01,4.0,-999.0,605.605967
2020-08-15 01:00:00,18.78,2.83,10.8,35.38,0.0,6.93,3.96,-999.0,564.117075
2020-08-15 02:00:00,18.19,3.11,10.65,37.56,0.0,7.04,4.09,-999.0,534.977449
2020-08-15 03:00:00,17.58,3.48,10.53,40.06,0.0,7.22,4.27,-999.0,518.24577
2020-08-15 04:00:00,16.88,4.15,10.51,43.81,0.0,7.35,4.41,-999.0,509.217109
2020-08-15 05:00:00,17.17,5.19,11.18,45.88,0.0,7.38,4.79,0.34,503.391739
2020-08-15 06:00:00,19.83,5.99,12.91,40.75,0.0,7.38,6.36,0.54,489.485407
2020-08-15 07:00:00,23.44,5.92,14.68,32.56,0.0,8.5,7.4,0.66,506.278868
2020-08-15 08:00:00,26.58,5.86,16.22,26.81,0.0,7.73,6.96,0.73,555.210367
2020-08-15 09:00:00,29.4,5.37,17.39,22.0,0.0,6.63,6.1,0.76,602.798832
2020-08-15 10:00:00,31.9,4.52,18.21,18.0,0.0,5.47,5.1,0.77,637.613258
2020-08-15 11:00:00,34.01,3.26,18.63,14.69,0.0,4.42,4.09,0.78,671.770652
2020-08-15 12:00:00,35.53,1.79,18.65,12.19,0.0,3.61,3.21,0.78,685.713283
2020-08-15 13:00:00,36.43,0.35,18.39,10.56,0.0,3.2,2.58,0.78,652.28222
2020-08-15 14:00:00,36.44,-0.5,17.97,9.94,0.0,3.24,2.44,0.76,650.953907
2020-08-15 15:00:00,35.11,-0.63,17.24,10.75,0.0,2.9,2.14,0.73,651.562711
2020-08-15 16:00:00,32.43,0.21,16.32,13.69,0.0,1.95,1.78,0.65,656.970538
2020-08-15 17:00:00,28.44,2.14,15.29,20.19,0.0,4.79,4.22,0.52,677.260393
2020-08-15 18:00:00,22.78,6.78,14.78,36.94,0.0,8.71,6.79,0.35,668.593866
2020-08-15 19:00:00,18.73,10.44,14.58,58.62,0.0,9.81,8.62,-999.0,657.178724
2020-08-15 20:00:00,16.19,11.24,13.72,72.38,0.0,9.82,8.52,-999.0,695.755339
2020-08-15 21:00:00,15.08,10.96,13.02,76.25,0.0,9.43,8.1,-999.0,703.648706
2020-08-15 22:00:00,14.26,10.51,12.38,78.0,0.0,8.9,7.58,-999.0,678.618738
2020-08-15 23:00:00,13.76,9.99,11.87,77.88,0.0,8.04,6.83,-999.0,643.334854
2020-08-16 00:00:00,13.53,9.58,11.56,76.94,0.0,7.09,5.96,-999.0,600.145454
2020-08-16 01:00:00,13.4,9.4,11.4,76.56,0.0,6.17,5.15,-999.0,559.604816
2020-08-16 02:00:00,13.19,9.33,11.26,77.25,0.0,5.63,4.54,-999.0,528.553054
2020-08-16 03:00:00,12.94,9.32,11.13,78.5,0.0,5.64,4.38,-999.0,509.357943
2020-08-16 04:00:00,12.66,9.37,11.01,80.25,0.0,5.71,4.35,-999.0,498.45072
2020-08-16 05:00:00,12.91,9.49,11.2,79.56,0.0,5.88,4.83,0.38,494.336926
2020-08-16 06:00:00,15.37,9.4,12.39,67.44,0.0,6.76,5.91,0.59,488.253034
2020-08-16 07:00:00,19.01,9.13,14.08,52.56,0.0,7.74,6.84,0.69,503.847158
2020-08-16 08:00:00,22.96,8.55,15.76,39.69,0.0,8.97,7.85,0.74,548.797096
2020-08-16 09:00:00,26.05,7.7,16.87,31.12,0.0,9.01,7.95,0.77,595.071529
2020-08-16 10:00:00,28.67,6.73,17.7,25.0,0.0,8.29,7.39,0.79,628.783426
2020-08-16 11:00:00,30.83,5.69,18.26,20.56,0.0,7.56,6.85,0.8,654.802196
2020-08-16 12:00:00,32.26,4.75,18.51,17.75,0.0,6.97,6.44,0.78,665.638025
2020-08-16 13:00:00,32.97,4.05,18.51,16.25,0.0,6.38,6.01,0.79,642.977536
2020-08-16 14:00:00,33.08,3.54,18.3,15.56,0.0,5.87,5.58,0.77,633.34207
2020-08-16 15:00:00,32.54,3.01,17.77,15.5,0.0,5.73,5.41,0.73,637.134462
2020-08-16 16:00:00,31.24,2.59,16.92,16.38,0.0,6.26,5.74,0.65,639.935124
2020-08-16 17:00:00,28.66,2.9,15.78,19.69,0.0,7.63,6.38,0.5,660.600407
2020-08-16 18:00:00,24.13,4.91,14.52,29.75,0.0,9.24,6.36,0.35,655.756601
2020-08-16 19:00:00,21.3,7.79,14.55,42.19,0.0,9.82,7.7,-999.0,649.422508
2020-08-16 20:00:00,18.83,9.84,14.33,55.94,0.0,8.62,7.24,-999.0,690.997363
2020-08-16 21:00:00,17.18,10.58,13.87,65.0,0.0,7.36,6.23,-999.0,695.519387
2020-08-16 22:00:00,16.15,10.8,13.48,70.38,0.0,6.36,5.35,-999.0,674.96305
2020-08-16 23:00:00,15.43,10.83,13.12,73.94,0.0,5.57,4.62,-999.0,641.386542
2020-08-17 00:00:00,14.94,10.8,12.87,76.06,0.0,5.19,3.96,-999.0,600.319197
2020-08-17 01:00:00,14.51,10.76,12.64,78.06,0.0,5.2,3.65,-999.0,558.868649
2020-08-17 02:00:00,14.05,10.72,12.38,80.19,0.0,5.33,3.57,-999.0,531.594857
2020-08-17 03:00:00,13.62,10.6,12.11,81.88,0.0,5.46,3.54,-999.0,514.101118
2020-08-17 04:00:00,13.23,10.44,11.83,83.06,0.0,5.62,3.48,-999.0,504.923674
2020-08-17 05:00:00,13.56,10.23,11.9,80.19,0.0,5.59,4.23,0.32,500.947192
2020-08-17 06:00:00,15.88,9.85,12.87,67.31,0.0,5.36,4.8,0.51,492.557565
2020-08-17 07:00:00,20.43,8.88,14.65,47.38,0.0,7.08,6.16,0.58,505.374679
2020-08-17 08:00:00,24.42,7.68,16.05,34.25,0.0,7.15,6.46,0.66,553.418134
2020-08-17 09:00:00,27.14,6.68,16.9,27.25,0.0,6.13,5.72,0.72,598.38507
2020-08-17 10:00:00,29.3,5.8,17.55,22.62,0.0,5.33,5.09,0.73,637.015687
2020-08-17 11:00:00,30.9,4.98,17.94,19.5,0.0,4.78,4.67,0.78,659.391155
2020-08-17 12:00:00,31.91,4.29,18.1,17.56,0.0,4.49,4.47,0.79,672.179419
2020-08-17 13:00:00,32.37,3.89,18.13,16.62,0.0,4.54,4.62,0.78,643.601303
2020-08-17 14:00:00,32.23,3.87,18.05,16.81,0.0,5.09,5.2,0.76,636.11805
2020-08-17 15:00:00,31.31,4.4,17.86,18.44,0.0,6.47,6.38,0.71,640.55828
2020-08-17 16:00:00,29.21,5.82,17.51,23.0,0.0,8.95,8.3,0.62,645.813831
2020-08-17 17:00:00,25.48,8.22,16.85,33.56,0.0,11.44,10.02,0.48,664.165259
2020-08-17 18:00:00,20.85,10.15,15.5,50.25,0.0,11.8,10.08,0.36,656.087133
2020-08-17 19:00:00,17.97,10.6,14.29,61.94,0.0,10.45,8.89,-999.0,643.153781
2020-08-17 20:00:00,16.62,10.73,13.68,68.06,0.0,9.02,7.66,-999.0,682.378384
2020-08-17 21:00:00,15.53,10.81,13.17,73.31,0.0,8.05,6.84,-999.0,686.269504
2020-08-17 22:00:00,14.7,10.76,12.73,77.12,0.0,7.16,6.09,-999.0,660.782834
2020-08-17 23:00:00,14.02,10.61,12.32,79.75,0.0,6.49,5.49,-999.0,630.640929
2020-08-18 00:00:00,13.65,10.36,12.01,80.31,0.0,6.12,5.0,-999.0,590.001055
2020-08-18 01:00:00,13.6,9.99,11.8,78.69,0.0,6.18,4.67,-999.0,551.605363
2020-08-18 02:00:00,13.45,9.65,11.55,77.56,0.0,6.46,4.75,-999.0,525.756404
2020-08-18 03:00:00,13.25,9.34,11.3,77.12,0.0,7.03,5.17,-999.0,510.567574
2020-08-18 04:00:00,13.12,9.17,11.15,76.81,0.0,7.64,5.57,-999.0,501.108124
2020-08-18 05:00:00,13.62,9.18,11.4,74.38,0.0,8.07,6.24,0.35,497.59158
2020-08-18 06:00:00,16.13,9.33,12.73,63.94,0.0,8.68,7.31,0.54,488.815464
2020-08-18 07:00:00,20.12,9.09,14.61,49.0,0.0,11.3,9.43,0.64,499.21674
2020-08-18 08:00:00,23.51,8.0,15.76,36.94,0.0,12.02,10.35,0.71,549.618721
2020-08-18 09:00:00,26.15,7.05,16.6,29.62,0.0,11.37,10.03,0.74,592.58003
2020-08-18 10:00:00,28.23,6.3,17.26,24.88,0.0,10.34,9.29,0.77,624.16944
2020-08-18 11:00:00,29.96,5.62,17.8,21.5,0.0,9.31,8.49,0.8,655.659791
2020-08-18 12:00:00,31.26,4.97,18.12,19.06,0.0,8.39,7.76,0.8,670.392349
2020-08-18 13:00:00,31.95,4.51,18.23,17.75,0.0,7.54,7.08,0.79,641.388785
2020-08-18 14:00:00,32.1,4.23,18.16,17.25,0.0,7.03,6.69,0.77,639.89408
2020-08-18 15:00:00,31.59,4.1,17.85,17.56,0.0,7.07,6.71,0.72,641.011283
2020-08-18 16:00:00,30.21,4.11,17.16,19.06,0.0,7.78,7.16,0.65,645.319894
2020-08-18 17:00:00,27.8,4.26,16.02,22.12,0.0,9.15,7.66,0.51,663.740617
2020-08-18 18:00:00,24.48,4.56,14.52,27.5,0.0,9.81,7.1,0.38,651.362706
2020-08-18 19:00:00,22.65,4.83,13.74,31.31,0.0,9.28,6.47,-999.0,642.234362
2020-08-18 20:00:00,21.32,5.08,13.2,34.56,0.0,8.45,5.58,-999.0,687.151896
2020-08-18 21:00:00,20.14,5.26,12.7,37.62,0.0,7.86,4.74,-999.0,694.492866
2020-08-18 22:00:00,19.09,5.39,12.24,40.5,0.0,7.68,4.3,-999.0,667.935923
2020-08-18 23:00:00,18.19,5.45,11.82,43.06,0.0,7.69,4.19,-999.0,634.650468
2020-08-19 00:00:00,17.43,5.45,11.44,45.19,0.0,7.84,4.16,-999.0,593.885365
2020-08-19 01:00:00,16.91,5.37,11.15,46.38,0.0,8.17,4.4,-999.0,553.539375
2020-08-19 02:00:00,16.46,5.22,10.83,47.25,0.0,8.38,4.57,-999.0,525.528233
2020-08-19 03:00:00,16.15,4.99,10.58,47.38,0.0,8.97,4.8,-999.0,510.033605
2020-08-19 04:00:00,15.8,4.89,10.34,48.12,0.0,8.96,4.79,-999.0,501.391527
2020-08-19 05:00:00,16.22,5.07,10.64,47.5,0.0,8.83,5.15,0.38,496.114103
2020-08-19 06:00:00,19.3,5.35,12.33,39.88,0.0,7.88,6.56,0.57,488.883392
2020-08-19 07:00:00,22.72,5.32,14.02,32.25,0.0,7.72,6.72,0.68,500.034245
2020-08-19 08:00:00,26.56,4.27,15.41,23.88,0.0,6.84,6.1,0.74,548.917478
2020-08-19 09:00:00,29.96,1.74,15.85,16.56,0.0,5.66,4.95,0.77,593.945789
2020-08-19 10:00:00,32.69,-1.88,15.4,10.94,0.0,5.11,4.31,0.77,632.15944
2020-08-19 11:00:00,34.72,-5.52,14.6,7.31,0.0,5.33,4.48,0.78,664.17095
2020-08-19 12:00:00,35.96,-8.34,13.81,5.19,0.0,6.1,5.24,0.78,675.091543
2020-08-19 13:00:00,36.43,-10.35,13.04,4.0,0.0,6.93,6.07,0.76,642.70137
2020-08-19 14:00:00,36.16,-11.63,12.27,3.5,0.0,7.44,6.58,0.73,638.160037
2020-08-19 15:00:00,35.3,-12.22,11.54,3.44,0.0,7.58,6.68,0.7,637.279742
2020-08-19 16:00:00,33.9,-12.36,10.77,3.75,0.0,7.48,6.4,0.61,643.121616
2020-08-19 17:00:00,30.49,-11.42,9.54,5.44,0.0,6.84,4.09,0.48,653.165105
2020-08-19 18:00:00,25.1,-11.09,7.01,7.88,0.0,5.87,3.22,0.37,644.384886
2020-08-19 19:00:00,23.53,-10.38,6.58,9.38,0.0,4.51,2.66,-999.0,638.219672
2020-08-19 20:00:00,22.65,-9.59,6.53,10.75,0.0,3.17,1.96,-999.0,679.814652
2020-08-19 21:00:00,21.35,-8.85,6.25,12.62,0.0,2.59,1.59,-999.0,682.583181
2020-08-19 22:00:00,20.36,-8.18,6.08,14.44,0.0,2.44,1.53,-999.0,657.082039
2020-08-19 23:00:00,19.51,-7.49,6.01,16.25,0.0,2.73,1.66,-999.0,624.349385
2020-08-20 00:00:00,18.73,-6.69,6.01,18.19,0.0,3.06,1.81,-999.0,586.046007
2020-08-20 01:00:00,17.81,-5.45,6.18,21.12,0.0,3.48,2.03,-999.0,545.505266
2020-08-20 02:00:00,17.01,-3.93,6.55,24.88,0.0,4.05,2.38,-999.0,517.202731
2020-08-20 03:00:00,15.82,-2.35,6.73,30.06,0.0,4.69,2.71,-999.0,501.706898
2020-08-20 04:00:00,14.75,-0.67,7.04,36.12,0.0,5.34,2.98,-999.0,492.087046
2020-08-20 05:00:00,14.88,1.11,8.0,40.25,0.0,5.86,3.23,0.37,487.699506
2020-08-20 06:00:00,18.98,2.7,10.84,34.38,0.0,5.44,4.46,0.55,481.68272
2020-08-20 07:00:00,23.25,3.74,13.49,28.12,0.0,7.0,5.89,0.66,487.244624
2020-08-20 08:00:00,26.94,3.79,15.37,22.56,0.0,7.09,6.36,0.73,533.369378
2020-08-20 09:00:00,29.83,2.73,16.28,17.69,0.0,6.26,5.67,0.77,579.310936
