DateTime,Load
1399/01/16 H4,258.253517
1399/01/16 H5,252.351523
1399/01/16 H6,251.699719
1399/01/16 H7,249.982414
1399/01/16 H8,242.791148
1399/01/16 H9,260.030719
1399/01/16 H10,282.717795
1399/01/16 H11,304.744103
1399/01/16 H12,322.382853
1399/01/16 H13,332.30005
1399/01/16 H14,326.798629
1399/01/16 H15,320.05766
1399/01/16 H16,315.545134
1399/01/16 H17,314.363189
1399/01/16 H18,317.749299
1399/01/16 H19,324.662206
1399/01/16 H20,357.796893
1399/01/16 H21,404.816176
1399/01/16 H22,399.558708
1399/01/16 H23,386.651647
1399/01/16 H24,364.923872
1399/01/17 H1,333.186439
1399/01/17 H2,300.293187
1399/01/17 H3,275.765583
1399/01/17 H4,263.813409
1399/01/17 H5,259.189616
1399/01/17 H6,257.847715
1399/01/17 H7,255.517195
1399/01/17 H8,250.041422
1399/01/17 H9,269.582964
1399/01/17 H10,293.561721
1399/01/17 H11,312.65489
1399/01/17 H12,328.790317
1399/01/17 H13,336.368702
1399/01/17 H14,327.501951
1399/01/17 H15,321.222498
1399/01/17 H16,316.222476
1399/01/17 H17,315.019345
1399/01/17 H18,312.019531
1399/01/17 H19,316.492598
1399/01/17 H20,350.283622
1399/01/17 H21,406.899787
1399/01/17 H22,402.874861
1399/01/17 H23,389.146494
1399/01/17 H24,368.780225
1399/01/18 H1,338.464288
1399/01/18 H2,303.595867
1399/01/18 H3,281.335731
1399/01/18 H4,268.25628
1399/01/18 H5,262.423006
1399/01/18 H6,261.521097
1399/01/18 H7,259.607756
1399/01/18 H8,254.836704
1399/01/18 H9,275.272545
1399/01/18 H10,293.859743
1399/01/18 H11,314.314971
1399/01/18 H12,332.579478
1399/01/18 H13,341.248321
1399/01/18 H14,333.96643
1399/01/18 H15,327.214944
1399/01/18 H16,319.435265
1399/01/18 H17,317.769954
1399/01/18 H18,323.629865
1399/01/18 H19,342.535074
1399/01/18 H20,363.430498
1399/01/18 H21,407.76169
1399/01/18 H22,402.999985
1399/01/18 H23,387.566221
1399/01/18 H24,365.755435
1399/01/19 H1,336.056991
1399/01/19 H2,301.336164
1399/01/19 H3,278.437829
1399/01/19 H4,267.122792
1399/01/19 H5,262.645007
1399/01/19 H6,262.3589
1399/01/19 H7,259.759818
1399/01/19 H8,255.485666
1399/01/19 H9,275.659118
1399/01/19 H10,295.781395
1399/01/19 H11,317.886178
1399/01/19 H12,335.799129
1399/01/19 H13,341.992547
1399/01/19 H14,335.961057
1399/01/19 H15,332.285187
1399/01/19 H16,325.799083
1399/01/19 H17,324.903683
1399/01/19 H18,324.199504
1399/01/19 H19,330.348948
1399/01/19 H20,372.095123
1399/01/19 H21,412.194634
1399/01/19 H22,403.966066
1399/01/19 H23,389.559817
1399/01/19 H24,370.482763
1399/01/20 H1,340.541942
1399/01/20 H2,304.494529
1399/01/20 H3,282.343649
1399/01/20 H4,271.469052
1399/01/20 H5,266.249132
1399/01/20 H6,265.677919
1399/01/20 H7,262.058911
1399/01/20 H8,256.528622
1399/01/20 H9,277.145741
1399/01/20 H10,299.74949
1399/01/20 H11,321.478341
1399/01/20 H12,342.753403
1399/01/20 H13,351.46447
1399/01/20 H14,346.301492
1399/01/20 H15,341.503555
1399/01/20 H16,338.557737
1399/01/20 H17,340.264989
1399/01/20 H18,347.705281
1399/01/20 H19,356.696824
1399/01/20 H20,381.915667
1399/01/20 H21,415.676714
1399/01/20 H22,408.25053
1399/01/20 H23,393.811656
1399/01/20 H24,374.895105
1399/01/21 H1,345.071014
1399/01/21 H2,309.441174
1399/01/21 H3,286.116166
1399/01/21 H4,270.143769
1399/01/21 H5,262.241854
1399/01/21 H6,255.831107
1399/01/21 H7,246.42359
1399/01/21 H8,233.27203
1399/01/21 H9,243.29405
1399/01/21 H10,262.594033
1399/01/21 H11,285.963104
1399/01/21 H12,307.063362
1399/01/21 H13,318.304533
1399/01/21 H14,324.205039
1399/01/21 H15,323.725787
1399/01/21 H16,319.12847
1399/01/21 H17,323.931877
1399/01/21 H18,329.728276
1399/01/21 H19,344.832275
1399/01/21 H20,370.834199
1399/01/21 H21,390.691233
1399/01/21 H22,365.565043
1399/01/21 H23,336.329921
1399/01/21 H24,326.244071
1399/01/22 H1,303.455008
1399/01/22 H2,269.459299
1399/01/22 H3,253.406425
1399/01/22 H4,242.747903
1399/01/22 H5,240.568658
1399/01/22 H6,236.999862
1399/01/22 H7,232.091887
1399/01/22 H8,220.549732
1399/01/22 H9,227.174014
1399/01/22 H10,240.533859
1399/01/22 H11,262.435623
1399/01/22 H12,285.462212
