datetime,Load,month_sin,month_cos,day_of_week_sin,day_of_week_cos,hour_sin,hour_cos,Load_previous_hour,Load_same_hour_previous_day,Load_same_hour_previous_week
2021-08-18 20:00:00+00:00,544.275421,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.2225209339563143,-0.8660254037844386,0.5000000000000001,519.199067,674.132559,622.452705
2021-08-18 21:00:00+00:00,548.863196,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.2225209339563143,-0.7071067811865477,0.7071067811865474,544.275421,685.45711,635.231995
2021-08-18 22:00:00+00:00,524.208894,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.2225209339563143,-0.5000000000000004,0.8660254037844384,548.863196,658.208335,607.47054
2021-08-18 23:00:00+00:00,492.720474,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.2225209339563143,-0.2588190451025215,0.965925826289068,524.208894,628.395616,592.00549
2021-08-19 00:00:00+00:00,465.368145,-0.8660254037844384,-0.5000000000000004,0.4338837391175582,-0.900968867902419,0.0,1.0,492.720474,602.689692,572.576374
2021-08-19 01:00:00+00:00,435.364567,-0.8660254037844384,-0.5000000000000004,0.4338837391175582,-0.900968867902419,0.2588190451025207,0.9659258262890684,465.368145,571.281747,567.952999
2021-08-19 02:00:00+00:00,407.513852,-0.8660254037844384,-0.5000000000000004,0.4338837391175582,-0.900968867902419,0.4999999999999999,0.8660254037844387,435.364567,545.19135,549.887056
2021-08-19 03:00:00+00:00,389.089587,-0.8660254037844384,-0.5000000000000004,0.4338837391175582,-0.900968867902419,0.7071067811865475,0.7071067811865476,407.513852,525.887149,532.438623
2021-08-19 04:00:00+00:00,376.757816,-0.8660254037844384,-0.5000000000000004,0.4338837391175582,-0.900968867902419,0.8660254037844386,0.5000000000000001,389.089587,516.873488,525.460288
2021-08-19 05:00:00+00:00,366.256754,-0.8660254037844384,-0.5000000000000004,0.4338837391175582,-0.900968867902419,0.9659258262890684,0.2588190451025207,376.757816,510.435068,519.851285
2021-08-19 06:00:00+00:00,346.918002,-0.8660254037844384,-0.5000000000000004,0.4338837391175582,-0.900968867902419,1.0,6.123233995736766e-17,366.256754,496.705268,510.663105
2021-08-19 07:00:00+00:00,327.153823,-0.8660254037844384,-0.5000000000000004,0.4338837391175582,-0.900968867902419,0.9659258262890684,-0.2588190451025206,346.918002,496.785046,524.455855
2021-08-19 08:00:00+00:00,325.372635,-0.8660254037844384,-0.5000000000000004,0.4338837391175582,-0.900968867902419,0.8660254037844387,-0.4999999999999998,327.153823,517.109788,569.000204
2021-08-19 09:00:00+00:00,334.775832,-0.8660254037844384,-0.5000000000000004,0.4338837391175582,-0.900968867902419,0.7071067811865476,-0.7071067811865475,325.372635,545.974702,615.536496
2021-08-19 10:00:00+00:00,345.095663,-0.8660254037844384,-0.5000000000000004,0.4338837391175582,-0.900968867902419,0.4999999999999999,-0.8660254037844387,334.775832,573.885457,637.57829
2021-08-19 11:00:00+00:00,349.672002,-0.8660254037844384,-0.5000000000000004,0.4338837391175582,-0.900968867902419,0.258819045102521,-0.9659258262890682,345.095663,592.722938,614.31545
2021-08-19 12:00:00+00:00,365.177683,-0.8660254037844384,-0.5000000000000004,0.4338837391175582,-0.900968867902419,1.2246467991473532e-16,-1.0,349.672002,599.382117,584.061259
2021-08-19 13:00:00+00:00,395.258568,-0.8660254037844384,-0.5000000000000004,0.4338837391175582,-0.900968867902419,-0.2588190451025208,-0.9659258262890684,365.177683,582.981951,524.875118
2021-08-19 14:00:00+00:00,422.608483,-0.8660254037844384,-0.5000000000000004,0.4338837391175582,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,395.258568,578.412369,550.590549
2021-08-19 15:00:00+00:00,442.192197,-0.8660254037844384,-0.5000000000000004,0.4338837391175582,-0.900968867902419,-0.7071067811865471,-0.7071067811865479,422.608483,570.500333,563.953988
2021-08-19 16:00:00+00:00,465.664189,-0.8660254037844384,-0.5000000000000004,0.4338837391175582,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,442.192197,564.657304,546.037898
2021-08-19 17:00:00+00:00,501.450539,-0.8660254037844384,-0.5000000000000004,0.4338837391175582,-0.900968867902419,-0.9659258262890684,-0.2588190451025206,465.664189,564.712772,552.444
2021-08-19 18:00:00+00:00,526.889933,-0.8660254037844384,-0.5000000000000004,0.4338837391175582,-0.900968867902419,-1.0,-1.8369701987210294e-16,501.450539,543.227071,573.537801
2021-08-19 19:00:00+00:00,549.212502,-0.8660254037844384,-0.5000000000000004,0.4338837391175582,-0.900968867902419,-0.9659258262890684,0.2588190451025203,526.889933,519.199067,592.168534
2021-08-19 20:00:00+00:00,602.351975,-0.8660254037844384,-0.5000000000000004,0.4338837391175582,-0.900968867902419,-0.8660254037844386,0.5000000000000001,549.212502,544.275421,624.991353
2021-08-19 21:00:00+00:00,623.704138,-0.8660254037844384,-0.5000000000000004,0.4338837391175582,-0.900968867902419,-0.7071067811865477,0.7071067811865474,602.351975,548.863196,610.476133
2021-08-19 22:00:00+00:00,609.216401,-0.8660254037844384,-0.5000000000000004,0.4338837391175582,-0.900968867902419,-0.5000000000000004,0.8660254037844384,623.704138,524.208894,590.782663
2021-08-19 23:00:00+00:00,589.335208,-0.8660254037844384,-0.5000000000000004,0.4338837391175582,-0.900968867902419,-0.2588190451025215,0.965925826289068,609.216401,492.720474,573.647798
2021-08-20 00:00:00+00:00,565.803935,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0.0,1.0,589.335208,465.368145,567.90827
2021-08-20 01:00:00+00:00,534.730028,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0.2588190451025207,0.9659258262890684,565.803935,435.364567,570.283936
2021-08-20 02:00:00+00:00,511.791703,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0.4999999999999999,0.8660254037844387,534.730028,407.513852,556.844817
2021-08-20 03:00:00+00:00,496.991936,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0.7071067811865475,0.7071067811865476,511.791703,389.089587,540.777919
2021-08-20 04:00:00+00:00,487.02576,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,496.991936,376.757816,531.885786
2021-08-20 05:00:00+00:00,481.511902,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0.9659258262890684,0.2588190451025207,487.02576,366.256754,523.11069
2021-08-20 06:00:00+00:00,471.216313,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,481.511902,346.918002,506.116068
2021-08-20 07:00:00+00:00,477.369359,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0.9659258262890684,-0.2588190451025206,471.216313,327.153823,509.54745
2021-08-20 08:00:00+00:00,504.616349,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,477.369359,325.372635,535.277313
2021-08-20 09:00:00+00:00,534.288306,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0.7071067811865476,-0.7071067811865475,504.616349,334.775832,568.543697
2021-08-20 10:00:00+00:00,572.332733,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0.4999999999999999,-0.8660254037844387,534.288306,345.095663,604.689652
2021-08-20 11:00:00+00:00,600.423206,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0.258819045102521,-0.9659258262890682,572.332733,349.672002,629.006084
2021-08-20 12:00:00+00:00,614.07701,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,600.423206,365.177683,635.575074
2021-08-20 13:00:00+00:00,600.986338,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-0.2588190451025208,-0.9659258262890684,614.07701,395.258568,605.849907
2021-08-20 14:00:00+00:00,598.844379,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,600.986338,422.608483,582.660528
2021-08-20 15:00:00+00:00,592.122277,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-0.7071067811865471,-0.7071067811865479,598.844379,442.192197,581.620381
2021-08-20 16:00:00+00:00,591.592357,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,592.122277,465.664189,590.032902
2021-08-20 17:00:00+00:00,602.535217,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-0.9659258262890684,-0.2588190451025206,591.592357,501.450539,577.390845
2021-08-20 18:00:00+00:00,597.842768,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210294e-16,602.535217,526.889933,570.479152
2021-08-20 19:00:00+00:00,599.805042,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-0.9659258262890684,0.2588190451025203,597.842768,549.212502,601.654834
2021-08-20 20:00:00+00:00,649.812591,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,599.805042,602.351975,646.162109
2021-08-20 21:00:00+00:00,666.643318,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-0.7071067811865477,0.7071067811865474,649.812591,623.704138,659.014479
2021-08-20 22:00:00+00:00,653.228164,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,666.643318,609.216401,628.908018
2021-08-20 23:00:00+00:00,627.202112,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-0.2588190451025215,0.965925826289068,653.228164,589.335208,601.245749
2021-08-21 00:00:00+00:00,591.748862,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,0.0,1.0,627.202112,565.803935,575.447487
2021-08-21 01:00:00+00:00,556.486346,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,0.2588190451025207,0.9659258262890684,591.748862,534.730028,557.159107
2021-08-21 02:00:00+00:00,534.109063,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,0.8660254037844387,556.486346,511.791703,537.067355
2021-08-21 03:00:00+00:00,519.899051,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,0.7071067811865475,0.7071067811865476,534.109063,496.991936,523.961689
2021-08-21 04:00:00+00:00,511.190405,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,519.899051,487.02576,515.060591
2021-08-21 05:00:00+00:00,507.363201,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,0.9659258262890684,0.2588190451025207,511.190405,481.511902,511.4313
2021-08-21 06:00:00+00:00,501.501057,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,507.363201,471.216313,507.157165
