DateTime,Load
1398/01/26 H5,247.411416
1398/01/26 H6,248.249155
1398/01/26 H7,247.961548
1398/01/26 H8,255.842223
1398/01/26 H9,281.21673
1398/01/26 H10,307.729391
1398/01/26 H11,322.716088
1398/01/26 H12,330.758963
1398/01/26 H13,331.722986
1398/01/26 H14,319.03526
1398/01/26 H15,309.176646
1398/01/26 H16,308.839606
1398/01/26 H17,312.99114
1398/01/26 H18,312.734093
1398/01/26 H19,315.207515
1398/01/26 H20,341.899671
1398/01/26 H21,399.163936
1398/01/26 H22,393.880008
1398/01/26 H23,374.629754
1398/01/26 H24,344.746797
1398/01/27 H1,306.22521
1398/01/27 H2,275.012739
1398/01/27 H3,260.667018
1398/01/27 H4,253.351854
1398/01/27 H5,249.751901
1398/01/27 H6,250.46044
1398/01/27 H7,250.397646
1398/01/27 H8,261.918417
1398/01/27 H9,287.406998
1398/01/27 H10,311.201832
1398/01/27 H11,334.052955
1398/01/27 H12,343.737197
1398/01/27 H13,343.198818
1398/01/27 H14,330.855939
1398/01/27 H15,320.220328
1398/01/27 H16,316.51913
1398/01/27 H17,321.002804
1398/01/27 H18,322.287773
1398/01/27 H19,325.398616
1398/01/27 H20,348.145298
1398/01/27 H21,404.680399
1398/01/27 H22,398.436821
1398/01/27 H23,381.311029
1398/01/27 H24,353.164063
1398/01/28 H1,313.996034
1398/01/28 H2,282.059121
1398/01/28 H3,264.929241
1398/01/28 H4,258.133952
1398/01/28 H5,254.308586
1398/01/28 H6,254.601412
1398/01/28 H7,253.473226
1398/01/28 H8,261.391709
1398/01/28 H9,289.667133
1398/01/28 H10,315.63992
1398/01/28 H11,323.182686
1398/01/28 H12,330.896626
1398/01/28 H13,332.146479
1398/01/28 H14,313.550286
1398/01/28 H15,297.427081
1398/01/28 H16,303.297273
1398/01/28 H17,310.667654
1398/01/28 H18,316.847711
1398/01/28 H19,322.709396
1398/01/28 H20,351.072374
1398/01/28 H21,403.362559
1398/01/28 H22,394.633589
1398/01/28 H23,376.93833
1398/01/28 H24,351.078899
1398/01/29 H1,314.449633
1398/01/29 H2,284.660002
1398/01/29 H3,266.636456
1398/01/29 H4,258.936455
1398/01/29 H5,255.326279
1398/01/29 H6,255.671418
1398/01/29 H7,250.261747
1398/01/29 H8,252.28725
1398/01/29 H9,282.942157
1398/01/29 H10,312.096644
1398/01/29 H11,335.99874
1398/01/29 H12,351.123655
1398/01/29 H13,351.531198
1398/01/29 H14,332.179992
1398/01/29 H15,319.491516
1398/01/29 H16,318.395804
1398/01/29 H17,326.374837
1398/01/29 H18,334.64841
1398/01/29 H19,343.909721
1398/01/29 H20,358.338066
1398/01/29 H21,394.170438
1398/01/29 H22,383.756385
1398/01/29 H23,368.166694
1398/01/29 H24,347.670855
1398/01/30 H1,318.602884
1398/01/30 H2,287.333559
1398/01/30 H3,268.969373
1398/01/30 H4,257.301639
1398/01/30 H5,251.002051
1398/01/30 H6,248.020798
1398/01/30 H7,238.446961
1398/01/30 H8,229.137034
1398/01/30 H9,241.178429
1398/01/30 H10,259.884754
1398/01/30 H11,286.855001
1398/01/30 H12,301.513011
1398/01/30 H13,301.879097
1398/01/30 H14,292.80633
1398/01/30 H15,285.15393
1398/01/30 H16,281.057736
1398/01/30 H17,279.446218
1398/01/30 H18,285.031323
1398/01/30 H19,292.443301
1398/01/30 H20,319.269134
1398/01/30 H21,376.417964
1398/01/30 H22,376.579888
1398/01/30 H23,364.108926
1398/01/30 H24,343.230134
1398/01/31 H1,311.127897
1398/01/31 H2,277.072854
1398/01/31 H3,259.954001
1398/01/31 H4,252.818824
1398/01/31 H5,249.798279
1398/01/31 H6,250.214048
1398/01/31 H7,248.424752
1398/01/31 H8,257.821194
1398/01/31 H9,284.641099
1398/01/31 H10,315.170614
1398/01/31 H11,333.589677
1398/01/31 H12,343.774131
1398/01/31 H13,342.439549
1398/01/31 H14,327.632957
1398/01/31 H15,320.412525
1398/01/31 H16,319.140363
1398/01/31 H17,322.493868
1398/01/31 H18,323.533765
1398/01/31 H19,325.855908
1398/01/31 H20,345.211253
1398/01/31 H21,398.693771
1398/01/31 H22,394.228166
1398/01/31 H23,376.991658
1398/01/31 H24,354.899919
1398/02/01 H1,321.608771
1398/02/01 H2,291.162688
1398/02/01 H3,270.004482
1398/02/01 H4,258.745012
1398/02/01 H5,255.15191
1398/02/01 H6,254.811975
1398/02/01 H7,244.945597
1398/02/01 H8,241.993562
1398/02/01 H9,263.467793
1398/02/01 H10,291.634345
1398/02/01 H11,314.185369
1398/02/01 H12,326.146184
1398/02/01 H13,330.07147
1398/02/01 H14,316.053633
1398/02/01 H15,307.385349
1398/02/01 H16,303.847627
1398/02/01 H17,303.507768
1398/02/01 H18,303.257418
1398/02/01 H19,305.31909
1398/02/01 H20,328.070989
1398/02/01 H21,389.780753
1398/02/01 H22,390.746699
1398/02/01 H23,375.01439
1398/02/01 H24,352.119132
1398/02/02 H1,318.745738
1398/02/02 H2,281.153585
1398/02/02 H3,264.944901
1398/02/02 H4,257.86114
1398/02/02 H5,255.103525
1398/02/02 H6,255.363719
1398/02/02 H7,253.980471
1398/02/02 H8,264.019207
1398/02/02 H9,298.380035
1398/02/02 H10,325.861125
1398/02/02 H11,343.17128
1398/02/02 H12,355.778886
1398/02/02 H13,349.079039
1398/02/02 H14,333.252405
1398/02/02 H15,324.931347
1398/02/02 H16,323.181276
1398/02/02 H17,325.825774
1398/02/02 H18,330.655702
1398/02/02 H19,334.44181
1398/02/02 H20,354.520111
1398/02/02 H21,411.40492
1398/02/02 H22,408.1316
1398/02/02 H23,387.651463
1398/02/02 H24,359.153087
1398/02/03 H1,318.909853
1398/02/03 H2,288.012766
1398/02/03 H3,272.315967
1398/02/03 H4,265.438633
1398/02/03 H5,261.359349
1398/02/03 H6,261.557514
1398/02/03 H7,257.811559
1398/02/03 H8,269.906012
1398/02/03 H9,299.433037
1398/02/03 H10,327.475977
1398/02/03 H11,344.661001
1398/02/03 H12,356.59555
1398/02/03 H13,360.534322
1398/02/03 H14,347.566153
1398/02/03 H15,340.419667
1398/02/03 H16,336.265489
1398/02/03 H17,340.599995
1398/02/03 H18,348.71131
1398/02/03 H19,357.705905
1398/02/03 H20,376.809567
1398/02/03 H21,416.638685
1398/02/03 H22,407.536197
1398/02/03 H23,387.028904
1398/02/03 H24,357.042422
1398/02/04 H1,319.053598
1398/02/04 H2,287.59023
1398/02/04 H3,272.421241
1398/02/04 H4,264.251546
1398/02/04 H5,261.052244
1398/02/04 H6,261.260988
1398/02/04 H7,256.553144
1398/02/04 H8,265.957983
1398/02/04 H9,296.183363
1398/02/04 H10,327.00222
1398/02/04 H11,345.764794
1398/02/04 H12,355.339274
1398/02/04 H13,359.60776
1398/02/04 H14,344.674668
1398/02/04 H15,335.115216
1398/02/04 H16,333.687027
1398/02/04 H17,337.95743
1398/02/04 H18,339.775325
1398/02/04 H19,343.081351
1398/02/04 H20,362.883609
1398/02/04 H21,414.152895
1398/02/04 H22,408.200614
1398/02/04 H23,389.914859
1398/02/04 H24,362.909976
1398/02/05 H1,326.394827
1398/02/05 H2,294.356557
1398/02/05 H3,275.219744
1398/02/05 H4,268.090968
1398/02/05 H5,264.673909
1398/02/05 H6,263.764563
1398/02/05 H7,254.246263
1398/02/05 H8,261.834711
1398/02/05 H9,295.747602
1398/02/05 H10,328.582596
1398/02/05 H11,351.477046
1398/02/05 H12,362.536385
1398/02/05 H13,365.016488
1398/02/05 H14,343.575974
1398/02/05 H15,332.004295
1398/02/05 H16,330.148709
1398/02/05 H17,334.953211
1398/02/05 H18,338.901048
1398/02/05 H19,341.782592
1398/02/05 H20,364.936961
1398/02/05 H21,410.41081
1398/02/05 H22,402.281519
1398/02/05 H23,384.139048
1398/02/05 H24,362.584902
1398/02/06 H1,330.289081
1398/02/06 H2,298.72274
1398/02/06 H3,279.758914
1398/02/06 H4,269.758887
1398/02/06 H5,265.341812
1398/02/06 H6,263.434897
1398/02/06 H7,250.10699
1398/02/06 H8,244.909521
1398/02/06 H9,260.952402
1398/02/06 H10,286.073994
1398/02/06 H11,313.621458
1398/02/06 H12,328.704408
1398/02/06 H13,332.835507
1398/02/06 H14,323.625085
1398/02/06 H15,314.33635
1398/02/06 H16,310.448409
1398/02/06 H17,312.940196
1398/02/06 H18,315.529106
1398/02/06 H19,321.966239
1398/02/06 H20,343.75055
1398/02/06 H21,402.592183
